Agiloft,620,2018,1,1,2,"Agiloft supports integration with a range of products that automate the conversion of unstructured text into legal clauses and metadata. In addition, Agiloft is building native AI capability on top of a deep-learning engine.",1
Agiloft,621,2018,1,1,3,"Yes. Agiloft includes survey functionality. Supplier questionnaires, rating score cards, etc. can be administered and analyzed in the sytem. Further, results from external surveys can be imported and analyzed in Agiloft.",3
Agiloft,622,2018,1,1,3,Agiloft supports contract creation from E-Sourcing with automatic population of contract metadata which  can trigger contract creation and workflow. Agiloft is set up to integrate with external e-sourcing software. ,2.5
Agiloft,623,2018,1,1,2,"Counter-party paper documents can be scanned, uploaded and automatically OCR'd and imported into Agiloft as attachments for incorporation into the process workflow. ",2
Agiloft,624,2018,1,1,4,"Agiloft includes out-of-the-box functionality for generating amendments/riders to existing contracts and subcontracts which can be readily customized for client's exact process. Subcontract templates can be used to populate contract-level metadata including clauses, dates, names, etc.The system is highly configurable and easy to automate. ",3
Agiloft,625,2018,1,1,3,"Fully integrated with Word. With direct file editing, edits made in Word can automatically be saved in the system without the user having to save locally. The system is fully secure and supports version tracking.",2
Agiloft,626,2018,1,1,5,"Agiloft includes robust out-of-th-box functionality  for core workflows and approvals. Approval workflowscan include sequential, parallel, or conditional approval steps with dynamic assignment. They can be automatically or manually selected based on agreement type, dollar amount, and other criteria. Business Rules Engine and approval or task templates combine to trigger events at the right stage in the contract process such as approval assignments, notifications, etc. Exact steps and automatic actions that should be executed at each stage of a contract process can be configured using just a browser, without writing a line of code. Related contract tasks allow the creation of linked records for a contract to track obligations, set reminders, manage other related tasks and items. A rules engine handles time-based notifications and processing of tasks like emailing approval reminders or contract expiration alerts.",4
Agiloft,627,2018,1,1,4,"Contract negotiation between an arbitrary number of parties is supported through web forms with precise permissions controls, email alerts with hotlinks to automate system logins, automated redlining and revision control to track changes and ""append-only"" fields with automatic stamping of the date/time and author of changes.",3
Agiloft,628,2018,1,1,3,Agiloft supports unstructured collaboration in a number of ways. Append-only text fields with permissions-based features provide date time stamping of collaboration notes.  Emails can be automatically or manually sent from the system and replies captured. Supports mobile devices and sending text messages. Integrated with social channels like Facebook.,2
Agiloft,629,2018,1,1,4,"Agiloft easily manages mutli-party and multi-tier agreements. The software handles any contract type such as contracts, sub-contracts, amendments, and master agreements, creating and maintaining the relationships for easy access. The relationships can be displayed in a visual diagram. The system is readily configured to manage multiple suppliers and flow-down agreements including clauses. Vendor contracts and contracts from other parties can be attached to contract requests/records. OCR enables full-text search of files uploaded in PDF or image formats.",4
Agiloft,630,2018,1,1,3,"Agiloft uses a ""Wizard"" assistance system to guide users through the contract creation, management and approval processes. The system guides users with automated prompts, tasks and notifications. The system can be tailored to business processes as necesary. For example, pop-up guidance when a user mouses over a term/section/field/data attribute; or a help icon to access details or further instructions.",3
Agiloft,631,2018,1,1,3,"Bi-directional integration with Downstream Systems: Agiloft comes with prebuilt integration to a wide range of common applications and a robust set of APIs for integration with other systems. Because the data model is entirely flexible, it can precisely map to the requirements of other systems and the transfer of information may be triggered by workflow events or scheduled by timer-based business rules. This same flexibility allows legacy system data to be imported into Agiloft or exported, while maintaining existing data, relationships, and the business processes that depend on them. Functionality and Methodology for Downstream Monitoring: Contract execution and supplier performance can be monitored based on data from external systems and configuration of notifications alerts and chart reports.",3
Agiloft,632,2018,1,1,3,"Agiloft allows users to set up custom parameters for tracking both internal and external compliance with SLAs, contract terms, regulatory mandates and business rules. The system automates workflows for remediation actions and notifications. The system has robust reporting capabilities for both standalone and integrated (with CRM or procurement and ERP systems) dashboards. Reporting is real-time.",3
Agiloft,633,2018,1,1,4,"Agiloft offers fully customizable  financial reporting capabilities including sophsticated financial modeling. The system captures all financial terms, contract attributes, statuses and clauses and can pull data from external systems (CRM, ERP, internal finance, etc.) for a single view of financial risk and impact.  For example, a complex model may include an analysis of: agreement types, effective dates, bundling terms, amendments, retroactive elements, product types, revenue recognition, financial terms, volume or other discount terms, international markets, etc. ",4
Agiloft,634,2018,1,1,3,"Agiloft provides users the ability to design contract compliance and corrective workflows that are unique to their business processes. For example, the system can configured to automatically generate and send notices of non-compliance to different recipients based on different contract criteria (contract clauses, SLAs, etc.)",2
Agiloft,635,2018,1,1,," Analytics and reports can be generated on any data dimension the user wishes. Status, values, vendor, type, date, dynamic reports with specified criteria (financial, SLA, time, etc.), such as contract expiring in the next 90 days by region.  Charts and reports can be run manually or on a schedule, with emailed charts and reports automatically filtered based on the recipient's access permission. Custom Excel reports can be created by the user and dynamically populated with system data at run time.",2
Agiloft,636,2018,1,1,,"Out-of-the-box capabilities for reporting on commercial health of contractual relationships include risk , compliance, SLA, complexity(e.g., variability of terms) analytics and more. Out-of-the-box analytics can be easily modified to capture specific metrics. The system can autogenerate and send reports on tailored metrics that gauge commercial health on a scheduled basis. The system can also easily create ad-hoc reports on overall commercial health, eg. percentage of contracts offered but not executed in a product category.",2.5
Agiloft,637,2018,1,1,,Agiloft provides fully configurable best practice automation with pre-built templates designed to address the needs of multiple customer types and size. These reflect the company's deep experience implementing CLM in a number of industries from government and non-profits to startups to Fortune 500 enterprises. This knowledge combined with our no-code platform allows us to get clients' CLM systems up and running in a fraction of the time and cost of other vendors. ,1
Agiloft,638,2018,1,1,,"Educational wiki captures best practices, tools, tips and tricks. Customers have access to FAQs in the Agiloft Support system.  An online community is currently in Beta testing and will be rolled out in  2018.",1
Agiloft,639,2018,1,1,,"Agiloft is the only company in the industry to give clients a 100% satisfaction guarantee on both license and implementation services. This ensures that our sales team never promise more than we can deliver and to ensure that all Agiloft employees are focussed on  the interests of clients,  we employ a unique monthly bonus structure, where every employee receives a montly bonus that would be impacted by guarantee redemption. We also keep in close touch with our customers both formally (through regular surveys) and informally to ensure satisfaction.",2
Agiloft,640,2018,1,1,2,Agiloft is an application platform build on Java and EJB.  The design is an extension of MVC concepts.  It is written in Java and JSP.,3
Agiloft,641,2018,1,1,,"Hosted systems are at AWS; AWS is in compliance with ISO 27001 Compliance audits are periodically performed. See the AWS Risk and Compliance Whitepaper for details.
We are audited by Skyhigh CloudTrust and have received their highest rating (see https://www.skyhighnetworks.com/cloud-trust-program/)
Yes, we support encrption at rest.  All communication is done via encryption (https).  ",
Agiloft,642,2018,1,1,4,"Roles and role sub-classes can be completely configured by the Agiloft administrator, down to the individual user.  These are configurable down the the view/table/field/button/search/action, etc.",4
Agiloft,643,2018,1,1,,"Our approach is to couple an out-of-the box experience based upon best practices and extensive customer experience, with unlimited configurability to address the particular needs of individual customers - all without custom coding. The system supports custom  menu elements and actions, custom columns, custom forms/layouts/tab structure, custom look and feel, customer workflows and custom portals. Naturally, this includes the ability to automatically show or hide individual elements based upon real time data or access permissions, etc.), columns, overall form structure/organization, visual design, product workflow.",
Agiloft,644,2018,1,1,3,"We offer SaaS either on a multi-tenanted server (with all data completely separate between KB/clients), or on a dedicated server. The servers are virtualized and elastic.  All data is backed up to a backup server in a different availability zone.",3
Agiloft,645,2018,1,1,,"We support Amazon AWS in multiple countries  and vXchnge as cloud providers and give customers the choice as to where their data is located. The AWS hardware/network infracturcture is maintained by AWS, while the vXchange ardware/network infracturcture is maintained by us. In both cases, we maintain the software.",
Agiloft,646,2018,1,1,3,"Yes, we offer an on premise option, where the customer can either host Agiloft themselves or on cloud service provider servers.  This is the same version of Agiloft used on our own servers.  In such cases the customer in responsible for the installation and upgrade (customers that select this option often do it because of data privacy reasons and do not want external engineers accessing their system).  
We can provide support for system configuration, installation, and upgrades.  The installation and upgrade process is automatic and generally does not require any assistance. 
Our SaaS service also supports full encryption at rest.",3
Agiloft,647,2018,1,1,,"Agiloft is an application platform, data integrity checks are made at the application layer in the KB template.  The default template has checks for required data and invalid data.  These checks can be easily extended by customizing the application, with functionality for specifying required fields, conditionally required fields, and validation rules. This is generaly handled by our implementation department in consultation with the customer, and there is free online admin training for those that prefer to implement on their own.",
Agiloft,648,2018,1,1,,"Agiloft is highly scalable.  As a rule, database size has almost no impact on performance during common user operations. For example, the number of records searched will no significant impact on speed while finding and editing records containing certain text. This has been tested on tables containing over 10,000,000 records. This takes a couple of seconds, essentially the same as with a small database.  See our whitepaper ""Agiloft Scalability Overview"".  To ensure such performance the customer does not need to handle data store mapping.  Agiloft does this.",
Agiloft,649,2018,1,1,,N/A,
Agiloft,650,2018,1,1,2,"Agiloft has a mobile interface that adjusts to the screen size.  Mobile users can file and review tickets, submit contract requests and update them, and access the repository (permissions based).  We do not track the number of users who use our mobile interface.  ",2.5
Agiloft,651,2018,1,1,,Prebuilt JSON integration allows real-time conversion between all major currencies.,
Agiloft,652,2018,1,1,0,The deployment of intelligent apps in on our roadmap for 2018,0
Agiloft,653,2018,1,1,,Agiloft currently does not have any machine learning functuionality This is an area of active investigation and development for Agiloft. ,
Agiloft,654,2018,1,1,,Agiloft supports integration with software agents through REST and SOAP APIs.,
Agiloft,655,2018,1,1,3,"All system messages, labels and text, as well as the labels, text and choice fields inside particular knowledgebases can be customized.",3
Agiloft,656,2018,1,1,3,"We support and use XML, doc, docx, xls, xlsx, pdf, html, and other formats.",2
Agiloft,657,2018,1,1,,"Typical integration points include: e-Signature integration via DocuSign or AdobeSign. User integration via Active Directory/LDAP. Single sign-on via SAML identity management, OAuth 2.0, NTLM or Google SSO. Application integration with products such as SalesForce, MS Exchange, Bombar, LogMeIn; Service integration such as currency conversion via JSON API. Data integration via REST or Web Service API and Python/Perl scripting. Database integration with our External System Adapter technology. Naturally, we also support automated data import via Excel or text files and a robust set of APIs to ease integration with other systems. Because the data model is entirely flexible, it can precisely map to the requirements of other systems and the transfer of information may be triggered by workflow events or scheduled by timer-based business rules. Typical integrations include data integration for users/contracts/suppliers; processes with POs/Invoices; eSignature with Docusign or Adobe Sign; email, generally Outlook,  database, CRM and ERP sytems. The platform's flexibility allows legacy systems to be imported into Agiloft, while maintaining existing data, relationships, and the business processes that depend on them.",
Agiloft,658,2018,1,1,,Agiloft provides full access to all its functionality and data via its REST and SOAP APIs.,
Agiloft,659,2018,1,1,2,"Agiloft has real-time bi-directional integrations with  Salesforce that is fully configurable so that the user can modify the default configuration and select addition custom tables/fields to sync, define the mappings and  change the default mappings. integrations with ERP systems are are handled through API integration and our ESA (External System Adapter) technology.",2
Agiloft,660,2018,1,1,3,"As mentioned above, Agiloft provides realtime P2P integration with Salesforce. It also provides realtime P2P integration with the Xero accounting system, MS Exchange and direct database-to-database connections. 
These integrations are all built on the Agiloft ESA (External System Adapter) architecture which allows third parties to build bi-directional integrations that are both fully configurable (without futher programming) for how and which tables/fields are mapped, and portable between knowledgebases (KB's). So an ESA can be built on  one KB and exported/imported in a few mouse clicks to another KB with a completely different set of tables. This general ESA capability is unique in the industry and might qualify us for a 4. Naturally, we also support automated scheduled file export/import in Excel or Text formats.",2.5
Agiloft,661,2018,1,1,,An integration with MS SCCM is demonstrable and will be publically released in early 2018.,
Agiloft,662,2018,1,1,4,"Agiloft combines a robust out-of-the-box contract management application with a platform that enables deep configuration, customization, and implementation of custom business processes, together with custom tables, fields and relationships without coding.   For both basic and complex workflows, a graphical workflow editor allows clients  to define the exact steps and automatic actions that should be executed at each stage of a contract process, using just a browser.  Our approach is to work with the client to map out their complete contract lifecycle including strategic considerations,  industry-specific norms, regulatory and compliance requirements, as well the client's own business processes such as user needs, approval steps, IT integration, audit requirements, contract types and clause library, search and OCR needs, integration with other systems and reporting and metrics.  The out-of-the-box functionality is used as a starting point for a fully customized system that accounts for every aspect of the client's CLM process.  Because the system requires no coding, if business needs change, the system can be updated to the new requirements quickly and inexpensively.  We offer and encourage our customers to take free online admin training, so that as their need evolve, they can make changes to the system themselves.
",5
Agiloft,663,2018,1,1,2,"Agiloft's business rules engine and graphical workflow engine support the automation and management of any task. Graphical workflows include  associated automated actions and guards, while business rules include real-time triggers, timer based rules and rules triggered by summary conditions such as the number of contracts that meet a particular condition. Action types include OCR, PDF Merge, Document Comparison, Document Conversion, Email Generation, Field Updates, Validation, Data Conversion, Data Export/Import, Delete, Sync, Scripting, If-Then-Else, Print and Credit Card Payments. This configuration is fully integrated across all Agiloft applications including CLM, ITSM (help desk and ITIL), customer support, change management, asset management, project and task management, document management and licence generation. The CLM application works seamlessy with all these modules. As discussed on line 30 of the contract process management tab, the platform integrates with a wide range of external applications and comes with a robust set of APIs.",4
Agiloft,664,2018,1,1,2,"In addition to supporting multiple languages and multiple currencies, Agiloft supports real time conversion of currencies and per-team control over how money is represented (e.g placement of comma, periods). It also support multiple sets of working hours for geographically distributed teams.",2
Agiloft,665,2018,1,1,4,"Agiloft supports concurrent access in multiple languages and the ability for individual customers to add support for additional languages, translate metadata such as the names of choice values in their system and modify the translations of existing languages by editing a single text file.",4
Agiloft,666,2018,1,1,,Review of Current Processes,4
